Series Name,Series Code,Country Name,Country Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Least developed countries: UN classification,LDC,0.155247862393186,0.172428986535545,0.155237729131143,0.152095185114327,0.13270907591269,0.153161895244657,0.196592675558169,0.221192627244596,0.169604625644807,0.296657260424274,0.504191857680995,1.11493290110435,1.10101956556343,0.963369223151151,0.847093414877227,1.33547235906883,1.71157155807356,1.45402699573942,1.2531770048769,0.924743491995276,0.574698937386894,0.682874872695202,0.919594914856594,0.954929983068101,0.599221194171667,0.826156977017336,3.09066195096757
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Low income,LIC,0.593023113839338,0.741391576895078,0.603268909796804,0.327630691215428,0.302155467004068,0.315225955643003,0.292879946195954,0.34254644750831,0.216173298438921,0.469497251558359,0.6957834449265,1.88396991429854,1.6431602041215,1.38623704544991,1.31437729968706,1.95065824699292,2.70085080219235,2.42353189795679,2.01656403057441,1.58631551632407,0.958800028274507,1.14313561787482,1.61853315608851,1.97977159951783,1.22079080116913,1.77242768154037,6.42170973521706
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Lower middle income,LMC,0.335986140626196,0.263781239173407,0.226242678667541,0.279389754533818,0.224882058835155,0.251219765343547,0.234139839365763,0.244989902457871,0.24282929470645,0.322005793985246,0.637569946652593,0.874393624192042,1.39467836145232,1.4429820007986,0.869440310217795,1.31095350400027,1.39162437161094,0.842438554437523,0.817447579360696,0.54039719173241,0.325329572180458,0.396588141314929,0.514078884642632,0.521309113407628,0.487675574739262,0.522789151015753,1.44020015251945
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Low & middle income,LMY,0.305635565834885,0.262114412006774,0.212264892904468,0.273300987310099,0.251455731669163,0.22603628617675,0.197264663540771,0.220175770432295,0.198869999979495,0.307355063996983,0.608678733155595,0.954849934819671,1.47911658458805,1.49842457050265,0.816072153205636,1.47533013721216,1.68571319029563,0.920279409557345,0.789880962128776,0.523139268218088,0.327919330439674,0.387343851647626,0.463447179872631,0.421683843345362,0.417306120215416,0.436527334877729,1.25319806386989
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Late-demographic dividend,LTE,0.405151658272427,0.308618161881603,0.28228831534283,0.325048420321334,0.349499102677953,0.315366208471987,0.245949225295341,0.241320751495831,0.244054670400929,0.425312434421265,0.730963354987056,1.21656142719796,1.73818054310385,1.68804264908623,0.856888604388539,1.73084471477628,1.95303610256294,0.992136347274082,0.832186349258828,0.575539896365365,0.33781059831863,0.369408868938603,0.466755400291731,0.411896869038236,0.354124330341413,0.357838496834295,1.07710273673219
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Middle East & North Africa,MEA,0.0502946876497493,0.0282749243743211,0.027250992500163,0.0265152378711307,0.0193469336548825,0.0162086095366517,0.012626206728663,0.0128891377156301,0.0114324369162718,0.0507719550896576,0.0879601426985385,0.156843868002074,0.240099558969948,0.549810233783384,0.395261558982716,0.399408766060042,0.53181264425996,0.410383136893165,0.332527367079372,0.243548278942612,0.18177688670461,0.196197043417408,0.233301424658354,0.19519762946352,0.087879658428203,0.131829354718849,0.392458748886086
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Middle income,MIC,0.308685563728683,0.263454931296045,0.21299085335524,0.276437048012424,0.254548789761033,0.228159081355013,0.198952573469741,0.22239689473595,0.202201561265581,0.310084538928484,0.616528555707948,0.953624571372029,1.49674028363159,1.51749855906615,0.817467373136375,1.48658510489198,1.67468964108352,0.900772152210652,0.772441298155391,0.507447099824159,0.318275314684238,0.375784127928998,0.444486198990303,0.400636885567246,0.40739166455412,0.417585283602714,1.1800135023136
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Middle East & North Africa (excluding high income),MNA,0.0913904641595676,0.0481169519331016,0.0481212478323859,0.0487794017420917,0.0360442436624221,0.0319543940706149,0.0245268967472539,0.0252402204292353,0.0230381749996484,0.0930548796041857,0.171845770644364,0.310678830998809,0.464326618053404,1.05160262099965,0.693102538969158,0.722837509718443,1.04178820702762,0.775511389217919,0.684849294373779,0.507339377907511,0.356881292696586,0.39015565138651,0.487200972398222,0.432592192154164,0.195997373257084,0.291422952025553,0.854691570032059
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,North America,NAC,0.084895502527999,0.0609833480810566,0.0481839968360195,0.0302026841950715,0.0275350924969023,0.0247146085134102,0.0152160031449641,0.013823796493636,0.0207463115177795,0.0396890833890709,0.0464858992507302,0.110684764502144,0.135855675372716,0.148778298380455,0.0850688463370809,0.194291272823086,0.271483734334497,0.181021389447767,0.136105679424594,0.10335769624992,0.0454881814238841,0.0472478740990825,0.0540110394731388,0.0422095570300926,0.0315614647846548,0.0367492564150793,0.186989447559447
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,OECD members,OED,0.0652110798907512,0.0527250242160524,0.0510228861039982,0.0382404086005064,0.036261959756927,0.0419841803678778,0.034138277798573,0.0301944104251534,0.034050103145392,0.0650312857172394,0.0967547123527814,0.189237150107605,0.233215143624112,0.22338374274897,0.132908060802084,0.330120294563843,0.412241440077786,0.290340593456528,0.273485431375407,0.215075018776542,0.114208060155615,0.136345621734861,0.186158130629384,0.170928302902949,0.133732903878078,0.171791956415609,0.513681872106796
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Other small states,OSS,0.118961023456412,0.0410781065168823,0.0756179683784696,0.0261861921204195,0.0775891103407191,0.135441587283924,0.0482586817030009,0.0271022132087943,0.103484591497907,0.172618365678827,0.132180677050099,0.362101418579948,0.45446377038997,0.136265725971652,0.0989351632013769,0.124198057265757,0.10319506924,0.108642519347833,0.0616607824027284,0.0458894988097512,0.0384031927917724,0.0576766029358076,0.0978786217966404,0.0295268238511771,0.0272681006477701,0.0330228037179783,0.0980603758767319
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Pre-demographic dividend,PRE,0.137953448378298,0.148304584027926,0.135124017973512,0.122258374476071,0.0944754649612861,0.110578617656234,0.14999517138062,0.160419748934377,0.121628669403837,0.198933297331351,0.31334857459941,0.625725902977592,0.622428301332923,0.543426179021117,0.535535286510744,0.788919813992294,1.01715233769777,0.840498980106848,0.688670406615387,0.518440800539959,0.371459162019824,0.516914877311591,0.711665691373672,0.697455446559982,0.448713725151218,0.700316348198391,2.65555439062966
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Pacific island small states,PSS,0.328796831794535,0.297155331509172,0.241536991709416,0.306989220676652,0.383747367467235,0.254448781069628,0.235100177657124,0.275214406220535,0.26127351324776,0.292394435451701,0.274422066034739,0.274720222841362,0.119157772482431,0.137239650146121,0.268472698584062,0.559265302689891,1.15278822821402,1.27798845104041,0.648105748997558,0.399957339057334,0.197317670883139,0.214031269668439,0.422078311308347,0.407573125086059,0.159621687794974,0.225631846654843,0.510258526415551
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Post-demographic dividend,PST,0.0455585651894031,0.0370264535452376,0.0343379255274897,0.0309758883809675,0.0260934864468595,0.0276651966216641,0.024875235836308,0.0222948527658753,0.0217825239073883,0.0351391313415758,0.0637585628925634,0.114023803341992,0.169689017552497,0.180790955792107,0.0938106834699283,0.239915916248589,0.296415186142602,0.198533667420941,0.198392419045578,0.148846288690465,0.0820758481516816,0.0983912239102144,0.128054111825964,0.112766853812234,0.120314145201148,0.142587509291475,0.419564856799398
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,South Asia,SAS,0.166698309021125,0.176336155379818,0.169582660768003,0.275309662831047,0.206010497580172,0.195566033719723,0.212677100142196,0.207997726600835,0.185316749681402,0.237544777278312,0.659021680040161,0.80825957875053,1.38255112492327,1.79644399656928,0.7508939631491,1.23669690987753,1.14797844566079,0.613794525130891,0.706208605476219,0.425113936982074,0.223999520972878,0.273677313145438,0.356634693518594,0.33427390936055,0.506856357767269,0.528254161502778,1.02761146366113
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Sub-Saharan Africa (excluding high income),SSA,0.470943024773334,0.734449965820268,0.495869046507817,0.372548217490279,0.274300222295315,0.409540753127559,0.427296813544761,0.480011882648444,0.193087622036035,0.316975644475913,0.545525763760879,0.957419877125634,1.12390411189331,1.13380788807368,0.841890220290812,1.34728637171956,1.63931524262208,1.32702441180268,1.15572389455653,0.835922083674658,0.482682273369056,0.661341278769485,0.843202613443657,0.753462174537021,0.765209923026745,0.951102071698957,3.12230868714541
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Sub-Saharan Africa,SSF,0.470296673112368,0.733494103504176,0.495173339442381,0.371964562094758,0.273864449174341,0.408936995717007,0.426630529720131,0.479241815771301,0.192839070244094,0.31658510875768,0.544906280732592,0.956402822327775,1.12285622819449,1.13294527796995,0.84130677026721,1.34638728658297,1.63824995806719,1.32619804687117,1.15487717088634,0.835309581020706,0.482277392289938,0.660712301255995,0.842421544992079,0.752764689521843,0.764489249705781,0.950398457185616,3.11993493387793
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Small states,SST,0.376364218829738,0.370953708943361,0.315186790079183,0.22687651279758,0.219416951219839,0.255737020688244,0.179395333398666,0.127275819200677,0.17485799079407,0.279883862689973,0.279825469917905,0.477184093640527,0.561311183596723,0.257606880856162,0.248991147065437,0.385011143178336,0.431349702946456,0.438601861576185,0.277924974619126,0.165718234796255,0.115839706914267,0.267062764854606,0.306144430111218,0.0916820321338789,0.0499687883595813,0.0642872532439623,0.232103272720254
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,0.359364300155402,0.259749193080924,0.244578904375801,0.425985572051652,0.337726927921091,0.221325509529304,0.184832364202322,0.190015509811935,0.210924860470337,0.32714604392006,0.722027979394419,1.13909833786013,2.00576247534413,1.98991957832076,0.959648322525077,1.81636165558935,2.08808144169381,0.750460576460857,0.606381975454388,0.364207505116565,0.209554918319825,0.199522390387374,0.255674930562305,0.226611310512024,0.283791518619068,0.19319358054548,0.624641886730758
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,0.378614098921079,0.253803680526772,0.192226318270215,0.230546093242663,0.290301617574958,0.299147842633282,0.194076928734027,0.235510593567343,0.186389763124116,0.285582267466142,0.417152249829211,0.782194823200096,1.04986305431201,0.790396789991578,0.567129326227918,1.46838314775282,1.62078109331888,1.151359084642,0.985865759924462,0.870753979718029,0.583010659855183,0.83790408798244,0.998415747824772,0.974930535544043,0.612398977833317,0.808805041659177,1.85520200159143
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,0.469864249751482,0.38291811065415,0.332101769896256,0.252193194832625,0.29814234742555,0.333521539636856,0.278067786022986,0.302551107298704,0.383155179608161,0.733682377517604,1.05618135984154,1.7572405095405,2.01249271407734,1.75560318120403,0.978513888480379,1.72688282593109,1.9930828103483,1.51216624607372,1.3160259505088,0.900284168226351,0.631499717745246,0.773796479119714,0.969344198555059,0.978576012089808,0.598548666953582,1.03211774699749,3.703658959419
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,0.0922059230745016,0.0485034418398547,0.0485245156594645,0.0492134139230894,0.0363538058138881,0.0322155999721099,0.0247108056906913,0.0254128476442692,0.0231991818999603,0.0936897488883981,0.172951089373774,0.312466051156474,0.466706669569283,1.05709527125864,0.697216471192904,0.727293654930421,1.04899731932451,0.78094037792885,0.690628505342981,0.511812043809772,0.360380339983032,0.394271198053451,0.492626906093715,0.437714770813529,0.19847607675467,0.295076825861609,0.865400630628104
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,South Asia (IDA & IBRD),TSA,0.166698309021125,0.176336155379818,0.169582660768003,0.275309662831047,0.206010497580172,0.195566033719723,0.212677100142196,0.207997726600835,0.185316749681402,0.237544777278312,0.659021680040161,0.80825957875053,1.38255112492327,1.79644399656928,0.7508939631491,1.23669690987753,1.14797844566079,0.613794525130891,0.706208605476219,0.425113936982074,0.223999520972878,0.273677313145438,0.356634693518594,0.33427390936055,0.506856357767269,0.528254161502778,1.02761146366113
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,0.470296673112368,0.733494103504176,0.495173339442381,0.371964562094758,0.273864449174341,0.408936995717007,0.426630529720131,0.479241815771301,0.192839070244094,0.31658510875768,0.544906280732592,0.956402822327776,1.12285622819449,1.13294527796995,0.84130677026721,1.34638728658297,1.63824995806719,1.32619804687117,1.15487717088634,0.835309581020706,0.482277392289938,0.660712301255995,0.842421544992079,0.752764689521843,0.764489249705781,0.950398457185617,3.11993493387793
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Upper middle income,UMC,0.29879814910359,0.263333474122014,0.208279841788062,0.275464195686305,0.265718923935534,0.219899539257471,0.186144380549191,0.21366039821317,0.186091543707218,0.305515797102919,0.608741254153345,0.98286434193354,1.53406405648588,1.54276898593422,0.798834961138885,1.54977464860069,1.77161823515374,0.920323728735131,0.758152845659719,0.496868562312102,0.315926941728243,0.368442283932034,0.420654395147592,0.361284854923413,0.380580601250439,0.382449675972596,1.09553098741969
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,World,WLD,0.101707914104968,0.0873327228041339,0.0794426887566554,0.0784222697611925,0.0705949486093023,0.073517182880336,0.0627247406563182,0.0632262951935613,0.0625910622505125,0.108350789024303,0.199423843416214,0.355745631224176,0.537204567172934,0.560823864245667,0.315405705108581,0.666209028917772,0.806368872542759,0.484358138286842,0.438784638394285,0.311839156059061,0.183027052714267,0.214557373073076,0.276504129618145,0.253085866847165,0.231890248030009,0.259630695207598,0.770353083320156
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Aruba,ABW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Afghanistan,AFG,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0.00231624131877265,0.00299451617981368,0.00198882413948307,0.00281249304025955,0,0,0,0,0
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Angola,AGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Albania,ALB,0.0371836556084784,0.0374604683665921,0.00860043303615463,0.0183314952147957,0.0056724020334504,0,0,0,0,0.00996934027917021,0.0251232422071704,0.121229707314126,0.834611352735755,0.0787066226839956,0.0418367002792885,0.142023694482101,0.218928064038002,0.16577444361184,0.111634515955776,0.1053812583674,0.0657948465115933,0.00269413280085731,0,0.04086882669798,0.0363885551416296,0.038933811291737,0.180213705970408
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,Andorra,AND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
